Team_id,discipline_title,event_title,slug_game,country_name
1379,Athletics,Women's 4 x 400m Relay,athens-2004,Jamaica
1380,Athletics,Women's 4 x 400m Relay,athens-2004,Great Britain
1381,Athletics,Women's 4 x 400m Relay,athens-2004,Poland
1382,Athletics,Women's 4 x 400m Relay,athens-2004,Romania
1383,Athletics,Women's 4 x 400m Relay,athens-2004,India
1384,Athletics,Women's 4 x 400m Relay,athens-2004,Greece
1385,Athletics,Men's 4 x 100m Relay,athens-2004,Great Britain
1386,Athletics,Men's 4 x 100m Relay,athens-2004,United States of America
1387,Athletics,Men's 4 x 100m Relay,athens-2004,Nigeria
1388,Athletics,Men's 4 x 100m Relay,athens-2004,Japan
1389,Athletics,Men's 4 x 100m Relay,athens-2004,Poland
1390,Athletics,Men's 4 x 100m Relay,athens-2004,Australia
1391,Athletics,Men's 4 x 100m Relay,athens-2004,Trinidad and Tobago
1392,Athletics,Men's 4 x 100m Relay,athens-2004,Brazil
1393,Athletics,Men's 4 x 400m Relay,athens-2004,United States of America
1394,Athletics,Men's 4 x 400m Relay,athens-2004,Australia
1395,Athletics,Men's 4 x 400m Relay,athens-2004,Nigeria
1396,Athletics,Men's 4 x 400m Relay,athens-2004,Japan
1397,Athletics,Men's 4 x 400m Relay,athens-2004,Great Britain
1398,Athletics,Men's 4 x 400m Relay,athens-2004,Bahamas
1399,Athletics,Men's 4 x 400m Relay,athens-2004,Germany
1400,Athletics,Men's 4 x 400m Relay,athens-2004,Botswana
1401,Athletics,Women's 4 x 100m Relay,athens-2004,Jamaica
1402,Athletics,Women's 4 x 100m Relay,athens-2004,Russian Federation
1403,Athletics,Women's 4 x 100m Relay,athens-2004,France
1404,Athletics,Women's 4 x 100m Relay,athens-2004,Bahamas
1405,Athletics,Women's 4 x 100m Relay,athens-2004,Belarus
1406,Athletics,Women's 4 x 100m Relay,athens-2004,Belgium
1407,Athletics,Women's 4 x 100m Relay,athens-2004,Nigeria
1408,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Australia
1409,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,United States of America
1410,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Netherlands
1411,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Germany
1412,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,France
1413,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Great Britain
1414,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Sweden
1415,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,People's Republic of China
1416,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Republic of Korea
1417,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Italy
1418,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Belarus
1419,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Brazil
1420,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Czech Republic
1421,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Spain
1422,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Switzerland
1423,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Greece
1424,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,South Africa
1425,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Netherlands
1426,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,United States of America
1427,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Russian Federation
1428,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Italy
1429,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Australia
1430,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,France
1431,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Germany
1432,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Canada
1433,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Ukraine
1434,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Lithuania
1435,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Croatia
1436,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Greece
1437,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,People's Republic of China
1438,Swimming,Men's 4 x 100m Freestyle Relay,athens-2004,Sweden
1439,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,United States of America
1440,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Australia
1441,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Italy
1442,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Great Britain
1443,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Canada
1444,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Germany
1445,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,France
1446,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Greece
1447,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Brazil
1448,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,People's Republic of China
1449,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Russian Federation
1450,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Ukraine
1451,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Czech Republic
1452,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Portugal
1453,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Mexico
1454,Swimming,Men's 4 x 200m Freestyle Relay,athens-2004,Hungary
1455,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,United States of America
1456,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,People's Republic of China
1457,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Germany
1458,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Australia
1459,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Great Britain
1460,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Spain
1461,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Brazil
1462,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Sweden
1463,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Netherlands
1464,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,France
1465,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Romania
1466,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Switzerland
1467,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,New Zealand
1468,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Italy
1469,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Greece
1470,Swimming,Women's 4 x 200m Freestyle Relay,athens-2004,Slovenia
1471,Athletics,Men's 4 x 400m Relay,sydney-2000,Nigeria
1472,Athletics,Men's 4 x 400m Relay,sydney-2000,Jamaica
1473,Athletics,Men's 4 x 400m Relay,sydney-2000,Bahamas
1474,Athletics,Men's 4 x 400m Relay,sydney-2000,France
1475,Athletics,Men's 4 x 400m Relay,sydney-2000,Great Britain
1476,Athletics,Men's 4 x 400m Relay,sydney-2000,Poland
1477,Athletics,Men's 4 x 400m Relay,sydney-2000,Australia
1478,Athletics,Men's 4 x 400m Relay,sydney-2000,United States of America
1479,Athletics,Women's 4 x 400m Relay,sydney-2000,United States of America
1480,Athletics,Women's 4 x 400m Relay,sydney-2000,Jamaica
1481,Athletics,Women's 4 x 400m Relay,sydney-2000,Russian Federation
1482,Athletics,Women's 4 x 400m Relay,sydney-2000,Nigeria
1483,Athletics,Women's 4 x 400m Relay,sydney-2000,Australia
1484,Athletics,Women's 4 x 400m Relay,sydney-2000,Great Britain
1485,Athletics,Women's 4 x 400m Relay,sydney-2000,Czech Republic
1486,Athletics,Women's 4 x 400m Relay,sydney-2000,Cuba
1487,Athletics,Women's 4 x 100m Relay,sydney-2000,Bahamas
1488,Athletics,Women's 4 x 100m Relay,sydney-2000,Jamaica
1489,Athletics,Women's 4 x 100m Relay,sydney-2000,United States of America
1490,Athletics,Women's 4 x 100m Relay,sydney-2000,France
1491,Athletics,Women's 4 x 100m Relay,sydney-2000,Russian Federation
1492,Athletics,Women's 4 x 100m Relay,sydney-2000,Germany
1493,Athletics,Women's 4 x 100m Relay,sydney-2000,Nigeria
1494,Athletics,Women's 4 x 100m Relay,sydney-2000,People's Republic of China
1495,Athletics,Men's 4 x 100m Relay,sydney-2000,United States of America
1496,Athletics,Men's 4 x 100m Relay,sydney-2000,Brazil
1497,Athletics,Men's 4 x 100m Relay,sydney-2000,Cuba
1498,Athletics,Men's 4 x 100m Relay,sydney-2000,Jamaica
1499,Athletics,Men's 4 x 100m Relay,sydney-2000,France
1500,Athletics,Men's 4 x 100m Relay,sydney-2000,Japan
1501,Athletics,Men's 4 x 100m Relay,sydney-2000,Italy
1502,Athletics,Men's 4 x 100m Relay,sydney-2000,Poland
1503,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,United States of America
1504,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Netherlands
1505,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Sweden
1506,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Germany
1507,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Great Britain
1508,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Australia
1509,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Canada
1510,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Italy
1511,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,People's Republic of China
1512,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Russian Federation
1513,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Belgium
1514,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Romania
1515,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Ukraine
1516,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Australia
1517,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,United States of America
1518,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Netherlands
1519,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Italy
1520,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Great Britain
1521,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Germany
1522,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Canada
1523,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Russian Federation
1524,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Romania
1525,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Hungary
1526,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Denmark
1527,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Belarus
1528,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Brazil
1529,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Ukraine
1530,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Greece
1531,Swimming,Men's 4 x 200m Freestyle Relay,sydney-2000,Kyrgyzstan
1532,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,United States of America
1533,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Australia
1534,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Germany
1535,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Romania
1536,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Canada
1537,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Great Britain
1538,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Italy
1539,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,France
1540,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,People's Republic of China
1541,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Russian Federation
1542,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Netherlands
1543,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Belgium
1544,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Spain
1545,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Kyrgyzstan
1546,Swimming,Women's 4 x 200m Freestyle Relay,sydney-2000,Ukraine
1547,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Australia
1548,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,United States of America
1549,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Brazil
1550,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Germany
1551,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Italy
1552,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Sweden
1553,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,France
1554,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Russian Federation
1555,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Great Britain
1556,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Belarus
1557,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,South Africa
1558,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Ukraine
1559,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Canada
1560,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Israel
1561,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Spain
1562,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Lithuania
1563,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Venezuela
1564,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Denmark
1565,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Croatia
1566,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Kyrgyzstan
1567,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Kazakhstan
1568,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Netherlands
1569,Swimming,Men's 4 x 100m Freestyle Relay,sydney-2000,Uzbekistan
1570,Athletics,Women's 4 x 100m Relay,atlanta-1996,United States of America
1571,Athletics,Women's 4 x 100m Relay,atlanta-1996,Bahamas
1572,Athletics,Women's 4 x 100m Relay,atlanta-1996,Jamaica
1573,Athletics,Women's 4 x 100m Relay,atlanta-1996,Russian Federation
1574,Athletics,Women's 4 x 100m Relay,atlanta-1996,Nigeria
1575,Athletics,Women's 4 x 100m Relay,atlanta-1996,France
1576,Athletics,Women's 4 x 100m Relay,atlanta-1996,Australia
1577,Athletics,Women's 4 x 100m Relay,atlanta-1996,Great Britain
1578,Athletics,Women's 4 x 400m Relay,atlanta-1996,United States of America
1579,Athletics,Women's 4 x 400m Relay,atlanta-1996,Nigeria
1580,Athletics,Women's 4 x 400m Relay,atlanta-1996,Germany
1581,Athletics,Women's 4 x 400m Relay,atlanta-1996,Jamaica
1582,Athletics,Women's 4 x 400m Relay,atlanta-1996,Russian Federation
1583,Athletics,Women's 4 x 400m Relay,atlanta-1996,Cuba
1584,Athletics,Women's 4 x 400m Relay,atlanta-1996,Czech Republic
1585,Athletics,Women's 4 x 400m Relay,atlanta-1996,France
1586,Athletics,Men's 4 x 100m Relay,atlanta-1996,Canada
1587,Athletics,Men's 4 x 100m Relay,atlanta-1996,United States of America
1588,Athletics,Men's 4 x 100m Relay,atlanta-1996,Brazil
1589,Athletics,Men's 4 x 100m Relay,atlanta-1996,Ukraine
1590,Athletics,Men's 4 x 100m Relay,atlanta-1996,Sweden
1591,Athletics,Men's 4 x 100m Relay,atlanta-1996,Cuba
1592,Athletics,Men's 4 x 400m Relay,atlanta-1996,United States of America
1593,Athletics,Men's 4 x 400m Relay,atlanta-1996,Great Britain
1594,Athletics,Men's 4 x 400m Relay,atlanta-1996,Jamaica
1595,Athletics,Men's 4 x 400m Relay,atlanta-1996,Senegal
1596,Athletics,Men's 4 x 400m Relay,atlanta-1996,Japan
1597,Athletics,Men's 4 x 400m Relay,atlanta-1996,Poland
1598,Athletics,Men's 4 x 400m Relay,atlanta-1996,Bahamas
1599,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,United States of America
1600,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Germany
1601,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Australia
1602,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Japan
1603,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Canada
1604,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Netherlands
1605,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Romania
1606,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,People's Republic of China
1607,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Sweden
1608,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Great Britain
1609,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,New Zealand
1610,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Russian Federation
1611,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Denmark
1612,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,France
1613,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Czech Republic
1614,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Switzerland
1615,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Belarus
1616,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Republic of Korea
1617,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Chinese Taipei
1618,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Kyrgyzstan
1619,Swimming,Women's 4 x 200m Freestyle Relay,atlanta-1996,Argentina
1620,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,United States of America
1621,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Russian Federation
1622,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Germany
1623,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Brazil
1624,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Netherlands
1625,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Australia
1626,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Sweden
1627,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Great Britain
1628,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,New Zealand
1629,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Romania
1630,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,France
1631,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Finland
1632,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Venezuela
1633,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Croatia
1634,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Ecuador
1635,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Puerto Rico
1636,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Uzbekistan
1637,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Kyrgyzstan
1638,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Kazakhstan
1639,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Singapore
1640,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,United States of America
1641,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,People's Republic of China
1642,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Germany
1643,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Netherlands
1644,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Sweden
1645,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Australia
1646,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Canada
1647,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Russian Federation
1648,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Great Britain
1649,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,France
1650,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Romania
1651,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Japan
1652,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Denmark
1653,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Spain
1654,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Belarus
1655,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Finland
1656,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Switzerland
1657,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Chinese Taipei
1658,Swimming,Men's 4 x 100m Freestyle Relay,atlanta-1996,Republic of Korea
1659,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,United States of America
1660,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Sweden
1661,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Germany
1662,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Australia
1663,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Great Britain
1664,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Italy
1665,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Netherlands
1666,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,France
1667,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,New Zealand
1668,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Brazil
1669,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Venezuela
1670,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Uzbekistan
1671,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Croatia
1672,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Singapore
1673,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Republic of Korea
1674,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Ecuador
1675,Swimming,Men's 4 x 200m Freestyle Relay,atlanta-1996,Kyrgyzstan
1676,Athletics,Women's 4 x 400m Relay,barcelona-1992,Unified Team
1677,Athletics,Women's 4 x 400m Relay,barcelona-1992,United States of America
1678,Athletics,Women's 4 x 400m Relay,barcelona-1992,Great Britain
1679,Athletics,Women's 4 x 400m Relay,barcelona-1992,Canada
1680,Athletics,Women's 4 x 400m Relay,barcelona-1992,Jamaica
1681,Athletics,Women's 4 x 400m Relay,barcelona-1992,Germany
1682,Athletics,Women's 4 x 400m Relay,barcelona-1992,Australia
1683,Athletics,Women's 4 x 400m Relay,barcelona-1992,Portugal
1684,Athletics,Men's 4 x 100m Relay,barcelona-1992,United States of America
1685,Athletics,Men's 4 x 100m Relay,barcelona-1992,Nigeria
1686,Athletics,Men's 4 x 100m Relay,barcelona-1992,Cuba
1687,Athletics,Men's 4 x 100m Relay,barcelona-1992,Great Britain
1688,Athletics,Men's 4 x 100m Relay,barcelona-1992,Unified Team
1689,Athletics,Men's 4 x 100m Relay,barcelona-1992,Japan
1690,Athletics,Men's 4 x 100m Relay,barcelona-1992,Austria
1691,Athletics,Men's 4 x 100m Relay,barcelona-1992,Ivory Coast
1692,Athletics,Women's 4 x 100m Relay,barcelona-1992,United States of America
1693,Athletics,Women's 4 x 100m Relay,barcelona-1992,Unified Team
1694,Athletics,Women's 4 x 100m Relay,barcelona-1992,Nigeria
1695,Athletics,Women's 4 x 100m Relay,barcelona-1992,France
1696,Athletics,Women's 4 x 100m Relay,barcelona-1992,Germany
1697,Athletics,Women's 4 x 100m Relay,barcelona-1992,Australia
1698,Athletics,Men's 4 x 400m Relay,barcelona-1992,United States of America
1699,Athletics,Men's 4 x 400m Relay,barcelona-1992,Cuba
1700,Athletics,Men's 4 x 400m Relay,barcelona-1992,Great Britain
1701,Athletics,Men's 4 x 400m Relay,barcelona-1992,Brazil
1702,Athletics,Men's 4 x 400m Relay,barcelona-1992,Nigeria
1703,Athletics,Men's 4 x 400m Relay,barcelona-1992,Italy
1704,Athletics,Men's 4 x 400m Relay,barcelona-1992,Trinidad and Tobago
1705,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,United States of America
1706,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Unified Team
1707,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Germany
1708,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,France
1709,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Sweden
1710,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Brazil
1711,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Great Britain
1712,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Australia
1713,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,New Zealand
1714,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Italy
1715,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,South Africa
1716,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Puerto Rico
1717,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Guam
1718,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Finland
1719,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,"Hong Kong, China"
1720,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Bermuda
1721,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Guatemala
1722,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,United Arab Emirates
1723,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Unified Team
1724,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Sweden
1725,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,United States of America
1726,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Germany
1727,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Italy
1728,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Great Britain
1729,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Brazil
1730,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Australia
1731,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Canada
1732,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,France
1733,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,New Zealand
1734,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Finland
1735,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Poland
1736,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Norway
1737,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Puerto Rico
1738,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,"Hong Kong, China"
1739,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,Guatemala
1740,Swimming,Men's 4 x 200m Freestyle Relay,barcelona-1992,United Arab Emirates
1741,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,United States of America
1742,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,People's Republic of China
1743,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Germany
1744,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Unified Team
1745,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Netherlands
1746,Swimming,Men's 4 x 100m Freestyle Relay,barcelona-1992,Denmark
